/sb/open_address_lottery.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 67
column: 4
content: functionluckyNumberOfAddress(addressaddr)constantreturns(uintn){n=uint(keccak256(uint(addr),secretSeed)[0])%8;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 6
column: 16
content: ^

ruleId: SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
patternId: 5616b2
severity: 1
line: 35
column: 9
content: private

ruleId: SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
patternId: 5616b2
severity: 1
line: 36
column: 9
content: private

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 901eae
severity: 1
line: 69
column: 17
content: keccak256(uint(addr),secretSeed)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 901eae
severity: 1
line: 73
column: 29
content: keccak256(components.component1,components.component2,components.component3,components.component4)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 72
column: 20
content: SeedComponentscomponents

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 91
column: 8
content: SeedComponentss

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 41
column: 4
content: functionOpenAddressLottery(){owner=msg.sender;reseed(SeedComponents((uint)(block.coinbase),block.difficulty,block.gaslimit,block.timestamp));}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 46
column: 4
content: functionparticipate()payable{if(msg.value<0.1ether)return;require(winner[msg.sender]==false);if(luckyNumberOfAddress(msg.sender)==LuckyNumber){winner[msg.sender]=true;uintwin=msg.value*7;if(win>this.balance)win=this.balance;msg.sender.transfer(win);}if(block.number-lastReseed>1000)reseed(SeedComponents((uint)(block.coinbase),block.difficulty,block.gaslimit,block.timestamp));}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 67
column: 4
content: functionluckyNumberOfAddress(addressaddr)constantreturns(uintn){n=uint(keccak256(uint(addr),secretSeed)[0])%8;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 82
column: 4
content: functionkill(){require(msg.sender==owner);selfdestruct(msg.sender);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 88
column: 4
content: functionforceReseed(){require(msg.sender==owner);SeedComponentss;s.component1=uint(msg.sender);s.component2=uint256(block.blockhash(block.number-1));s.component3=block.difficulty*(uint)(block.coinbase);s.component4=tx.gasprice*7;reseed(s);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 100
column: 4
content: function()payable{if(msg.value>=0.1ether&&msg.sender!=owner)participate();}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 34
column: 4
content: addressowner;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 37
column: 4
content: uintLuckyNumber=7;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 39
column: 4
content: mapping(address=>bool)winner;

SOLIDITY_VISIBILITY :9
SOLIDITY_DEPRECATED_CONSTRUCTIONS :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA :2
SOLIDITY_UPGRADE_TO_050 :4
